"id_station","val","param","level","sublevel","date_run","date_ech"
"aytre",-4.02047298848629e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_trojan",-5.73094002902508e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"hossegor",-4.88101504743099e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"biarritz",-5.65475784242153e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_maur_des_fosses",-1.23060308396816e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_julien_du_verdon",-0.000115258153527975,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_andre_les_alpes",-0.000126426573842764,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"aytre",3.29797621816397e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_trojan",3.04912682622671e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"hossegor",-6.79588411003351e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"biarritz",-6.32109586149454e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_maur_des_fosses",3.18193342536688e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_julien_du_verdon",-8.51566437631845e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_andre_les_alpes",-8.81033483892679e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"aytre",1.38441100716591e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_trojan",4.19537536799908e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"hossegor",-6.37862831354141e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"biarritz",-7.59493559598923e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_maur_des_fosses",-2.06476543098688e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_julien_du_verdon",-9.01799649000168e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_andre_les_alpes",-9.40728932619095e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"aytre",3.90128698199987e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_trojan",5.14264684170485e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"hossegor",-3.29085160046816e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"biarritz",-3.64531297236681e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_maur_des_fosses",0.000116718700155616,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_julien_du_verdon",-0.000115660252049565,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_andre_les_alpes",-0.000116008566692472,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"aytre",-6.40768557786942e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_trojan",-6.40843063592911e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"hossegor",-4.91738319396973e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"biarritz",-3.44384461641312e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_maur_des_fosses",2.40243971347809e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_julien_du_verdon",-5.96046447753906e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_andre_les_alpes",-6.9841742515564e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"aytre",-1.24454963952303e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_trojan",-4.00107819586992e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"hossegor",-3.41713894158602e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"biarritz",7.07011204212904e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_maur_des_fosses",8.93953256309032e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_julien_du_verdon",-2.60514207184315e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_andre_les_alpes",-1.24168582260609e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"aytre",-6.21227081865072e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_trojan",-7.3145842179656e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"hossegor",-3.65672167390585e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"biarritz",-6.71460293233395e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_maur_des_fosses",-3.64535953849554e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_julien_du_verdon",-5.50874974578619e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_andre_les_alpes",-1.91123690456152e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"aytre",-3.60219273716211e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_trojan",-3.15310899168253e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"hossegor",-2.63063702732325e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"biarritz",-2.78588850051165e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_maur_des_fosses",-3.72466165572405e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_julien_du_verdon",-4.49998769909143e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_andre_les_alpes",-3.78100667148829e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"aytre",-2.19705980271101e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_trojan",-3.23315616697073e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"hossegor",-6.69935252517462e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"biarritz",-6.20333012193441e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_maur_des_fosses",-1.45821832120419e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_julien_du_verdon",-2.40874942392111e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_andre_les_alpes",-2.56875064224005e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"aytre",1.34429428726435e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_trojan",-1.76688190549612e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"hossegor",-4.17090486735106e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"biarritz",-5.73720317333937e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_maur_des_fosses",-8.10723286122084e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_julien_du_verdon",6.73276372253895e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"saint_andre_les_alpes",2.80444510281086e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 03:00:00
"aytre",101735.8125,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",101738.125,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",101848.75,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",101848.3125,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",101687.3125,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",101129.5,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",101131.375,"msl","meanSea",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",0.00359809398651123,"p","surface",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",0.00338625907897949,"p","surface",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",0.00985395908355713,"p","surface",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",0.0113632678985596,"p","surface",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",0.00322592258453369,"p","surface",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",0,"p","surface",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",0,"p","surface",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",5.59894752502441,"fg10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",6.71882057189941,"fg10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",6.15201759338379,"fg10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",5.37940406799316,"fg10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",5.15854835510254,"fg10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",4.30707740783691,"fg10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",4.21070289611816,"fg10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",284.511810302734,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",285.493255615234,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",280.826751708984,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",280.572845458984,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",279.248626708984,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",280.209564208984,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",280.162689208984,"mx2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",283.945526123047,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",285.201385498047,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",280.610076904297,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",280.263397216797,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",278.563201904297,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",279.074920654297,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",278.946990966797,"mn2t3","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",5.2694091796875,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",5.45123291015625,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-2.77395629882812,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-3.30862426757812,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",2.13040161132812,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-1.92913818359375,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-1.82470703125,"u100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",1.23130798339844,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",1.41984558105469,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",3.52867126464844,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",2.40458679199219,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",4.90888977050781,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",0.801284790039062,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",0.806838989257812,"v100","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",3.71310424804688,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",4.73751831054688,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-2.14480590820312,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-2.48025512695312,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",0.342987060546875,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-0.976348876953125,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-1.05838012695312,"u10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",0.880401611328125,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",1.13381958007812,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",2.51126098632812,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",1.44827270507812,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",2.66751098632812,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-0.655242919921875,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-0.402313232421875,"v10","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",284.045471191406,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",285.225158691406,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",280.731994628906,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",280.328674316406,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",278.959045410156,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",280.568420410156,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",280.521545410156,"t2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",278.483276367188,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",277.795288085938,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",278.646850585938,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",278.134643554688,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",275.569213867188,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",278.325073242188,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",277.707885742188,"d2m","heightAboveGround",NA,2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",-3.61842103302479e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",-1.67593825608492e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-4.04168386012316e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-4.30142972618341e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",3.49327456206083e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-5.81520143896341e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-6.59341458231211e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",1.88080593943596e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",5.05568459630013e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-1.31796114146709e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-1.03190541267395e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",1.80681236088276e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-7.8883022069931e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-3.75602394342422e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",4.9390597268939e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",4.04308084398508e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-2.81841494143009e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-2.50875018537045e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",-5.14206476509571e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",2.00397334992886e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",1.25891529023647e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",-2.43457034230232e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",-3.90959903597832e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-5.36264851689339e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-6.43664970993996e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",-4.23965975642204e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-0.000186177901923656,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-0.000176495872437954,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",-1.07036903500557e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",-3.9590522646904e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-6.35897740721703e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-6.43311068415642e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",2.62698158621788e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-8.96481797099113e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-9.4427727162838e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",4.7595240175724e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",4.75137494504452e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-1.73770822584629e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-1.69924460351467e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",-1.28259416669607e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-2.61769164353609e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-2.51808669418097e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",8.0745667219162e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",-9.44826751947403e-07,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",1.91386789083481e-07,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-7.39051029086113e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",-1.18906609714031e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-8.96640121936798e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-8.54106619954109e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",-6.62303064018488e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",-6.89181033521891e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-2.33922619372606e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-3.69411427527666e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",-9.0237008407712e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-8.97955615073442e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-9.52978152781725e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",-1.88651029020548e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",-2.72274482995272e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-1.61046627908945e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",6.73707108944654e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",1.43961515277624e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",1.31165143102407e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",3.83867882192135e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",-2.86828726530075e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",-3.71970236301422e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-2.40746885538101e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-1.87810510396957e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",-4.4381245970726e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-3.27508896589279e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",4.89875674247742e-07,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",-1.79624184966087e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",-2.66386196017265e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",5.05270436406136e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",4.57847490906715e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",-5.45801594853401e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-5.62435016036034e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-5.6079588830471e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",-3.32705676555634e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",-3.67667526006699e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",-1.53873115777969e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",-2.17761844396591e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",1.27032399177551e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_julien_du_verdon",-1.12438574433327e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_andre_les_alpes",-1.16461887955666e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"aytre",1.57402828335762e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_trojan",3.18512320518494e-07,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"hossegor",2.03214585781097e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"biarritz",9.36631113290787e-06,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
"saint_maur_des_fosses",-2.8626061975956e-05,"p","isobaricInhPa","",2026-04-10 18:00:00,2026-04-12 06:00:00
